customerID,p_oof,MonthlyCharges,Contract
0308-IVGOK,0.12083247,40.4,One year
7293-LSCDV,0.017982353,19.25,Two year
7025-WCBNE,0.03007791,59.6,Two year
5756-JYOJT,0.11345315,64.9,One year
4710-FDUIZ,0.18803158,100.3,One year
6030-REHUX,0.5213773,110.85,Month-to-month
9548-LIGTA,0.017168066,81.05,Two year
5150-LJNSR,0.12489393,98.05,One year
8270-RKSAP,0.60658145,70.5,Month-to-month
6522-YRBXD,0.44446817,94.55,Month-to-month
2640-LYMOV,0.2916937,19.65,Month-to-month
1218-VKFPE,0.095771275,19.0,Month-to-month
3627-FHKBK,0.6647162,75.3,Month-to-month
2865-TCHJW,0.7878727,89.2,Month-to-month
1423-BMPBQ,0.2722579,19.0,Month-to-month
2393-DIVAI,0.20051448,20.0,Month-to-month
5192-EBGOV,0.8748904,85.7,Month-to-month
4568-KNYWR,0.024600064,63.25,Two year
8752-IMQOS,0.054717086,20.1,One year
0742-LAFQK,0.082535,99.15,Two year
0795-LAFGP,0.030800357,90.4,Two year
0619-OLYUR,0.049744587,111.9,Two year
5512-IDZEI,0.04749713,24.9,One year
0459-SPZHJ,0.01689103,83.5,Two year
0215-BQKGS,0.24675292,84.3,Month-to-month
9244-ZVAPM,0.5105638,45.6,Month-to-month
0719-SYFRB,0.21163268,61.65,Month-to-month
8208-EUMTE,0.025073476,54.85,Two year
5172-MIGPM,0.25747678,65.55,Month-to-month
1710-RCXUS,0.17426091,90.35,One year
0374-FIUCA,0.01112592,20.4,Two year
5839-SUYVZ,0.43600795,74.55,Month-to-month
5173-ZXXXL,0.06893431,19.95,One year
1096-ADRUX,0.0695282,74.25,One year
2001-MCUUW,0.19875039,108.65,Two year
2731-GJRDG,0.2620346,109.55,One year
4723-BEGSG,0.019422807,86.65,Two year
6516-NKQBO,0.028053386,81.0,Two year
8672-OAUPW,0.039940413,47.85,One year
8207-DMRVL,0.044140913,114.55,Two year
3419-SNJJD,0.23864582,105.25,Month-to-month
6543-CPZMK,0.3495462,29.95,Month-to-month
4765-OXPPD,0.11827635,65.0,Month-to-month
2804-ETQDK,0.008964587,20.55,Two year
6689-VRRTK,0.27649325,109.8,One year
7138-GIRSH,0.02132871,69.5,Two year
9396-ZSFLL,0.20398553,48.85,Month-to-month
6464-KEXXH,0.36912203,25.25,Month-to-month
7134-MJPDY,0.19512732,102.85,One year
5240-CAOYT,0.1693661,87.55,Month-to-month
4059-IIEBK,0.5818399,78.55,Month-to-month
4881-JVQOD,0.3402508,34.55,Month-to-month
0516-UXRMT,0.10302324,92.05,One year
4851-BQDNX,0.1532673,85.05,One year
5148-HKFIR,0.010787976,19.7,Two year
1009-IRMNA,0.12665297,20.0,Month-to-month
3003-CMDUU,0.4551596,95.15,Month-to-month
5016-IBERQ,0.4036751,84.25,Month-to-month
6797-UCJHZ,0.19122018,104.6,One year
2469-DTSGX,0.08374081,111.65,Two year
4554-YGZIH,0.32916906,90.05,Month-to-month
5099-BAILX,0.35075784,110.75,Month-to-month
9931-KGHOA,0.13768259,55.0,Month-to-month
1775-KWJKQ,0.018058958,89.85,Two year
7665-VIGUD,0.0464312,20.35,One year
9411-TPQQV,0.0969204,54.55,One year
7207-RMRDB,0.4132073,105.5,Month-to-month
7954-MLBUN,0.08576297,99.45,Two year
2077-DDHJK,0.015170687,70.9,Two year
4913-EHYUI,0.1856136,104.55,One year
0195-IESCP,0.7084175,85.25,Month-to-month
9574-BOSMD,0.008654015,25.4,Two year
4580-TMHJU,0.18805951,56.15,Month-to-month
0970-ETWGE,0.84830093,89.55,Month-to-month
4908-XAXAY,0.15863346,89.85,One year
8404-VLQFB,0.14238837,25.25,Month-to-month
1626-ERCMM,0.6619537,94.55,Month-to-month
0887-HJGAR,0.5672403,45.7,Month-to-month
2391-IPLOP,0.07682269,69.65,One year
5644-PDMZC,0.7899013,89.5,Month-to-month
3509-GWQGF,0.28156322,70.0,Month-to-month
9576-ANLXO,0.53741556,69.55,Month-to-month
2024-BASKD,0.80186075,74.6,Month-to-month
5845-BZZIB,0.010977993,20.1,Two year
1140-UKVZG,0.087041244,24.8,Month-to-month
4160-AMJTL,0.17050937,19.65,Month-to-month
5183-SNMJQ,0.6132722,95.1,Month-to-month
8100-PNJMH,0.015682532,88.85,Two year
7838-LAZFO,0.087976724,78.8,One year
4464-JCOLN,0.09825815,19.85,One year
2085-JVGAD,0.0582421,20.35,Month-to-month
5650-VDUDS,0.45119712,24.25,Month-to-month
8095-WANWK,0.20222002,45.25,Month-to-month
3030-ZKIWL,0.3147787,20.05,Month-to-month
9565-FLVCG,0.014666245,69.55,Two year
8755-OGKNA,0.011795655,19.5,Two year
2800-VEQXM,0.5792468,74.75,Month-to-month
7538-GWHML,0.6043095,69.65,Month-to-month
5533-RJFTJ,0.17891741,30.2,Month-to-month
3859-CVCET,0.30513537,45.65,Month-to-month
0214-JHPFW,0.01632954,57.8,Two year
5642-MHDQT,0.04358744,19.85,One year
3088-FVYWK,0.013035064,25.55,Two year
3276-HDUEG,0.73419124,75.05,Month-to-month
9092-GDZKO,0.10421437,24.85,Month-to-month
0823-HSCDJ,0.3498675,49.15,Month-to-month
3729-OWRVL,0.10893329,110.35,Two year
2324-AALNO,0.031021828,24.55,One year
0822-GAVAP,0.7295355,34.7,Month-to-month
5760-IFJOZ,0.71744436,107.95,Month-to-month
2826-UWHIS,0.2566194,81.4,Month-to-month
1448-PWKYE,0.7792949,80.0,Month-to-month
7501-IWUNG,0.020212686,73.8,Two year
4957-TREIR,0.36616096,64.4,Month-to-month
7251-LJBQN,0.28744045,103.75,One year
8040-MNRTF,0.6923333,71.1,Month-to-month
1536-HBSWP,0.5957663,49.9,Month-to-month
5313-FPXWG,0.041122116,24.6,One year
0067-DKWBL,0.5941718,49.25,Month-to-month
0946-FKYTX,0.06769589,30.1,One year
5076-YVXCM,0.2700045,83.4,Month-to-month
8262-COGGB,0.35153487,20.45,Month-to-month
6663-JOCQO,0.07509517,75.25,One year
9620-QJREV,0.024995783,20.55,One year
2276-YDAVZ,0.63103706,75.1,Month-to-month
2682-KEVRP,0.045361698,20.05,One year
2480-JZOSN,0.41771567,20.65,Month-to-month
0078-XZMHT,0.022787442,85.15,Two year
5896-NPFWW,0.55650246,50.15,Month-to-month
9978-HYCIN,0.11589579,84.95,One year
8338-QIUNR,0.014760868,66.5,Two year
1525-LNLOJ,0.032247037,63.3,Two year
9450-TRJUU,0.44998464,83.15,Month-to-month
1766-GKNMI,0.5517504,84.9,Month-to-month
6942-LBFDP,0.31264284,20.55,Month-to-month
1456-TWCGB,0.29597816,49.25,Month-to-month
7133-VBDCG,0.23348527,79.85,Month-to-month
7596-ZYWBB,0.01355389,59.6,Two year
8329-UTMVM,0.3096661,104.65,One year
3014-WJKSM,0.30483186,75.3,Month-to-month
3347-YJZZE,0.19527082,80.1,Month-to-month
1029-QFBEN,0.2796616,19.55,Month-to-month
7929-DMBCV,0.30026782,81.0,Month-to-month
9661-JALZV,0.016735591,24.7,Two year
5433-KYGHE,0.48849198,86.0,Month-to-month
4312-KFRXN,0.011101217,25.4,Two year
5575-TPIZQ,0.25284648,89.15,Month-to-month
0114-IGABW,0.02317756,58.25,Two year
9944-AEXBM,0.43851867,85.65,Month-to-month
1853-ARAAQ,0.24632944,50.35,Month-to-month
6952-OMNWB,0.2543175,80.35,Month-to-month
4697-LUPSU,0.09575689,20.2,One year
8434-VGEQQ,0.007950478,20.55,Two year
4952-YSOGZ,0.7105463,85.95,Month-to-month
1589-AGTLK,0.51825064,45.35,Month-to-month
5244-IRFIH,0.5995186,94.5,Month-to-month
6549-YMFAW,0.16483083,21.25,Month-to-month
4950-HKQTE,0.014526477,26.25,Two year
6786-OBWQR,0.7107248,80.85,Month-to-month
2684-EIWEO,0.30802664,91.7,Month-to-month
2753-JMMCV,0.025662966,74.2,Two year
6439-GTPCA,0.29836366,87.25,Month-to-month
6621-YOBKI,0.14949715,20.35,Month-to-month
1216-JWVUX,0.3705294,75.5,Month-to-month
7564-GHCVB,0.02295886,79.05,Two year
1173-NOEYG,0.36034563,90.15,Month-to-month
7595-EHCDL,0.19707845,50.6,Month-to-month
6647-ZEDXT,0.21443574,110.45,One year
2521-NPUZR,0.0406432,101.0,Two year
1307-TVUFB,0.3657847,79.35,Month-to-month
7503-MIOGA,0.018007096,89.85,Two year
4381-MHQDC,0.025049208,65.0,Two year
6923-JHPMP,0.6634158,80.45,Month-to-month
5138-WVKYJ,0.6398101,98.55,Month-to-month
4018-PPNDW,0.011550987,24.1,Two year
1635-FJFCC,0.35898077,44.05,Month-to-month
2499-AJYUA,0.062038794,110.8,Two year
6919-ELBGL,0.040960338,114.95,Two year
3966-HRMZA,0.6267317,75.05,Month-to-month
6425-JWTDV,0.014757171,19.25,Two year
8405-IGQFX,0.077118255,90.05,One year
8224-IVVPA,0.13994713,56.7,Month-to-month
9477-LGWQI,0.020908192,80.15,Two year
1410-RSCMR,0.19377899,71.35,Month-to-month
3115-CZMZD,0.04630328,20.25,Two year
0139-IVFJG,0.5985303,90.35,Month-to-month
6683-VLCTZ,0.64770806,98.55,Month-to-month
5730-DBDSI,0.009153161,19.7,Two year
0030-FNXPP,0.19387509,19.85,Month-to-month
2189-WWOEW,0.47191352,85.9,Month-to-month
5684-FJVYR,0.017146396,90.35,Two year
4013-GUXND,0.34054846,20.8,Month-to-month
1894-IGFSG,0.40686575,89.25,Month-to-month
7379-POKDZ,0.6502652,70.3,Month-to-month
1266-NZYUI,0.016155852,66.85,Two year
7969-FFOWG,0.008485897,19.9,Two year
4718-DHSMV,0.33959177,35.8,Month-to-month
5175-WLYXL,0.33747613,78.85,Month-to-month
7817-OMJNA,0.039647263,20.4,One year
8728-SKJLR,0.4221617,74.25,Month-to-month
3137-NYQQI,0.07967377,64.8,One year
7706-DZNKK,0.12259917,20.45,Month-to-month
0236-HFWSV,0.6164506,93.35,Month-to-month
3900-AQPHZ,0.29371142,19.9,Month-to-month
5842-POCOP,0.4492036,88.9,Month-to-month
2037-XJFUP,0.36289972,95.8,One year
8823-RLPWL,0.056262687,110.65,Two year
9505-SQFSW,0.48330772,40.3,Month-to-month
7314-OXENN,0.748218,82.0,Month-to-month
3758-CKOQL,0.14900897,107.0,One year
0322-CHQRU,0.46209314,45.35,Month-to-month
5676-CFLYY,0.023340713,73.35,Two year
7521-AFHAB,0.26096177,44.8,Month-to-month
0285-INHLN,0.14646545,54.75,Month-to-month
4678-DVQEO,0.59301937,52.2,Month-to-month
5125-CNDSP,0.031712864,40.6,One year
0691-IFBQW,0.31821486,110.0,One year
4992-LTJNE,0.0149412025,55.3,Two year
2202-OUTMO,0.14703283,60.85,Month-to-month
0810-BDHAW,0.12352127,78.4,One year
0229-LFJAF,0.01661392,69.65,Two year
7131-ZQZNK,0.02248108,59.85,Two year
3442-ZHHCC,0.07206982,76.9,One year
5726-CVNYA,0.026485568,19.85,Two year
9871-ELEYA,0.01914798,67.65,Two year
4257-GAESD,0.37719372,45.0,Month-to-month
5173-WXOQV,0.34867316,64.2,Month-to-month
2040-OBMLJ,0.08066689,81.7,One year
6286-ZHAOK,0.0980714,25.55,Month-to-month
3807-XHCJH,0.29074946,20.0,Month-to-month
3009-JWMPU,0.24018967,96.75,One year
5671-RQRLP,0.061156277,75.65,Two year
1450-GALXR,0.74497813,98.5,Month-to-month
8859-AXJZP,0.018887585,23.8,Two year
3174-AKMAS,0.028148264,64.2,Two year
3138-BKYAV,0.64987534,85.35,Month-to-month
9926-PJHDQ,0.028569754,76.8,Two year
7382-DFJTU,0.12962446,55.2,Month-to-month
2798-NYLMZ,0.12836295,108.55,Two year
4289-DTDKW,0.4960439,101.3,Month-to-month
1820-TQVEV,0.7992986,69.55,Month-to-month
2239-JALAW,0.28393117,103.25,One year
4853-RULSV,0.06030313,104.0,Two year
8098-TDCBU,0.03343571,25.25,Two year
3551-GAEGL,0.051043887,30.4,One year
4785-NKHCX,0.14781149,20.05,Month-to-month
3196-NVXLZ,0.4399512,84.6,Month-to-month
6275-YDUVO,0.661578,86.2,Month-to-month
0036-IHMOT,0.20412067,103.7,One year
0115-TFERT,0.541423,111.2,Month-to-month
4178-EGMON,0.018585742,88.0,Two year
4220-TINQT,0.36949006,106.35,Month-to-month
5318-YKDPV,0.02215682,79.15,Two year
7975-TZMLR,0.37468714,103.1,One year
0295-QVKPB,0.29774886,63.95,Month-to-month
4335-BSMJS,0.015792957,25.8,Two year
2311-QYMUQ,0.46165645,89.45,Month-to-month
3643-AHCFP,0.7169529,95.6,Month-to-month
9146-JRIOX,0.07677401,25.55,Month-to-month
3104-OWCGK,0.1202039,90.95,One year
5337-IIWKZ,0.23554127,44.85,Month-to-month
9101-BWFSS,0.20838657,108.55,One year
9650-VBUOG,0.011759902,25.05,Two year
3487-EARAT,0.046942323,74.1,One year
2672-TGEFF,0.44041753,88.8,Month-to-month
9231-ZJYAM,0.744225,78.85,Month-to-month
4250-WAROZ,0.24103403,93.25,Month-to-month
8184-WMOFI,0.045219246,71.4,One year
6982-SSHFK,0.4594792,44.4,Month-to-month
6092-QZVPP,0.14489013,79.2,Month-to-month
4625-LAMOB,0.011396507,20.4,Two year
0727-BMPLR,0.31462166,100.0,One year
0392-BZIUW,0.07385572,105.0,Two year
1038-ZAGBI,0.04621588,19.8,One year
6549-NNDYT,0.22263859,30.85,Month-to-month
3027-ZTDHO,0.8508931,89.9,Month-to-month
0422-OHQHQ,0.03995583,20.55,One year
6916-HIJSE,0.015984116,84.85,Two year
2316-ESMLS,0.07737336,33.15,One year
9778-OGKQZ,0.015907504,92.0,Two year
7408-OFWXJ,0.017945828,89.8,Two year
6007-TCTST,0.039247062,115.8,Two year
2252-NKNSI,0.02173995,85.15,Two year
8713-IGZSO,0.17912763,24.85,Month-to-month
7905-TVXTA,0.2923054,64.35,Month-to-month
7695-PKLCZ,0.008381599,20.5,Two year
2382-BCKQJ,0.29163128,100.15,One year
8374-UULRV,0.019055704,86.05,Two year
2207-NHRJK,0.52857286,50.8,Month-to-month
3224-DFQNQ,0.07651588,89.0,One year
5275-PMFUT,0.015201179,64.8,Two year
4795-UXVCJ,0.029381681,19.8,One year
9777-IQHWP,0.051301394,93.4,Two year
0947-MUGVO,0.56717515,73.65,Month-to-month
9944-HKVVB,0.75819355,95.1,Month-to-month
4124-MMETB,0.5041683,94.65,Month-to-month
3671-SHRSP,0.49762866,80.6,Month-to-month
0979-MOZQI,0.028430322,39.0,Two year
2732-ISEZX,0.18223073,20.5,Month-to-month
3313-QKNKB,0.16452746,85.55,One year
0323-XWWTN,0.02694181,26.4,Two year
1937-OTUKY,0.05129867,98.2,Two year
1573-LGXBA,0.1876656,97.55,One year
1764-VUUMT,0.009243216,19.95,Two year
5073-WXOYN,0.3398162,50.8,Month-to-month
4713-ZBURT,0.07672973,99.7,Two year
3050-GBUSH,0.56982803,34.8,Month-to-month
0207-MDKNV,0.4820735,105.1,Month-to-month
7876-AEHIG,0.08148404,60.15,One year
7945-HLKEA,0.058427278,64.75,One year
9342-VNIMQ,0.18506035,54.65,Month-to-month
9851-KIELU,0.6906484,110.1,Month-to-month
3523-BRGUW,0.03624426,19.3,One year
3908-BLSYF,0.55044943,83.9,Month-to-month
3199-NPKCN,0.17587459,111.25,One year
5170-PTRKA,0.058049425,35.8,One year
4661-NJEUX,0.4217665,20.05,Month-to-month
2123-AGEEN,0.6545005,84.35,Month-to-month
1258-YMZNM,0.32386526,110.5,One year
0048-LUMLS,0.1814868,91.2,One year
7549-MYGPK,0.3079502,100.55,Month-to-month
5898-IGSLP,0.29961094,89.3,Month-to-month
3804-RVTGV,0.39275923,103.85,Month-to-month
6259-WJQLC,0.44160116,81.1,Month-to-month
9227-LUNBG,0.566071,24.6,Month-to-month
7997-EASSD,0.051994856,81.2,One year
0730-KOAVE,0.4011478,94.3,Month-to-month
8975-SKGRX,0.061293267,116.1,Two year
0678-RLHVP,0.15769611,105.55,Two year
4315-MURBD,0.6071538,98.9,Month-to-month
2267-FPIMA,0.217997,94.4,Month-to-month
1051-GEJLJ,0.26386112,19.5,Month-to-month
9734-YWGEX,0.621635,98.3,Month-to-month
2719-BDAQO,0.37933478,93.85,Month-to-month
5285-MVEHD,0.2528628,105.6,One year
0379-DJQHR,0.01914095,81.35,Two year
0781-LKXBR,0.80086046,100.5,Month-to-month
5543-QDCRY,0.48632458,56.4,Month-to-month
0297-RBCSG,0.094836645,65.35,One year
4694-PHWFW,0.11351171,19.95,Month-to-month
0835-JKADZ,0.09529899,111.25,Two year
1907-UBQFC,0.6402294,72.85,Month-to-month
7508-SMHXL,0.53271097,89.0,Month-to-month
3865-YIOTT,0.19794929,106.1,One year
5993-BQHEA,0.03859635,20.05,One year
6024-RUGGH,0.0133321015,25.2,Two year
6513-EECDB,0.8719193,73.55,Month-to-month
3956-CJUST,0.38079002,75.4,Month-to-month
4079-WWQQQ,0.017108066,65.55,Two year
6103-BOCOU,0.49310133,80.7,Month-to-month
5149-TGWDZ,0.28135476,104.55,One year
7471-WNSUF,0.030062016,24.15,One year
8942-DBMHZ,0.091622375,20.45,Month-to-month
4301-VVZKA,0.56906694,75.4,Month-to-month
9199-PWQVC,0.08319398,79.7,One year
4824-GUCBY,0.29985392,81.7,Month-to-month
5393-HJZSM,0.14376293,76.3,Month-to-month
7074-IEVOJ,0.7622459,79.4,Month-to-month
9625-QSTYE,0.58340347,81.15,Month-to-month
0862-PRCBS,0.05244937,103.75,Two year
8812-ZRHFP,0.19788104,86.45,One year
5146-CBVOE,0.35876602,75.1,Month-to-month
0454-OKRCT,0.03976011,80.6,Two year
5787-KXGIY,0.00924051,19.3,Two year
4750-ZRXIU,0.7991126,84.6,Month-to-month
4198-VFOEA,0.09352363,33.6,One year
6630-UJZMY,0.76120436,83.25,Month-to-month
5709-LVOEQ,0.07770327,80.85,Two year
6400-BWQKW,0.61005884,79.05,Month-to-month
2692-AQCPF,0.17429143,108.05,One year
0347-UBKUZ,0.090045825,19.9,Month-to-month
0835-DUUIQ,0.021902071,21.05,One year
0811-GSDTP,0.20412569,30.15,Month-to-month
7567-ECMCM,0.42258763,79.85,Month-to-month
6115-ZTBFQ,0.016895592,65.5,Two year
6353-BRMMA,0.32504198,104.1,Month-to-month
6680-WKXRZ,0.5271715,74.4,Month-to-month
6231-WFGFH,0.24211973,20.5,Month-to-month
9904-EHEVJ,0.4803124,91.35,Month-to-month
7028-DVOIQ,0.58189565,99.05,Month-to-month
6169-PPETC,0.0102984095,20.5,Two year
4208-UFFGW,0.4148266,44.95,Month-to-month
8584-KMVXD,0.4647386,75.6,Month-to-month
8467-WYNSR,0.104715,55.1,Month-to-month
0851-DFJKB,0.16573524,58.95,Month-to-month
5382-SOYZL,0.5874647,95.1,Month-to-month
9448-REEVD,0.43212786,44.7,Month-to-month
3261-CQXOL,0.008741061,25.45,Two year
8388-FYNPZ,0.25402397,56.75,Month-to-month
4002-BQWPQ,0.12291789,81.75,Month-to-month
5651-YLPRD,0.47599223,86.1,Month-to-month
2826-DXLQO,0.3053976,29.8,Month-to-month
4378-BZYFP,0.04189867,20.5,One year
9489-UTFKA,0.19407001,60.9,Month-to-month
4849-PYRLQ,0.028579503,73.25,Two year
9117-SHLZX,0.5253165,45.7,Month-to-month
9889-TMAHG,0.5802051,100.3,Month-to-month
4541-RMRLG,0.1516515,19.25,Month-to-month
7764-BDPEE,0.18117908,20.85,Month-to-month
3429-IFLEM,0.016449086,77.35,Two year
3158-MOERK,0.86979437,96.0,Month-to-month
7294-TMAOP,0.7968417,90.55,Month-to-month
5002-GCQFH,0.2340458,93.85,Month-to-month
0556-FJEGU,0.02065307,70.1,Two year
8919-FYFQZ,0.29581696,30.35,Month-to-month
0604-THJFP,0.026732044,75.95,Two year
2834-JRTUA,0.10394919,108.05,Two year
5875-YPQFJ,0.82363945,69.9,Month-to-month
5879-SESNB,0.5719386,75.25,Month-to-month
6646-QVXLR,0.32165405,103.75,One year
6461-PPAXN,0.062694475,54.95,One year
3318-ISQFQ,0.108496554,19.5,Month-to-month
1106-HRLKZ,0.012196327,19.6,Two year
2483-XSSMZ,0.08871347,47.85,One year
8603-IJWDN,0.8546283,86.6,Month-to-month
8165-ZJRNM,0.009049464,23.75,Two year
9369-XFEHK,0.44544974,80.6,Month-to-month
2604-XVDAM,0.18946683,43.8,Month-to-month
3717-OFRTN,0.282899,19.75,Month-to-month
9046-JBFWA,0.0633692,19.15,Month-to-month
3280-NMUVX,0.021255689,19.6,One year
1206-EHBDD,0.030082595,80.3,Two year
8361-LBRDI,0.015897863,24.35,Two year
4883-KCPZJ,0.01410446,25.25,Two year
9108-EQPNQ,0.019631298,26.1,Two year
7277-KAMWT,0.0149083305,20.0,Two year
3842-IYKUE,0.2734574,85.3,Month-to-month
6641-XRPSU,0.30493677,70.0,Month-to-month
1374-DMZUI,0.8404645,94.3,Month-to-month
2545-LXYVJ,0.009525198,20.7,Two year
3234-VKACU,0.50861764,70.3,Month-to-month
8357-EQXFO,0.7137837,95.35,Month-to-month
1989-PRJHP,0.533458,75.5,Month-to-month
8120-JDCAM,0.52420276,69.55,Month-to-month
8917-FAEMR,0.01251594,19.85,Two year
7047-YXDMZ,0.05692981,20.0,Month-to-month
2858-EIMXH,0.2614921,95.85,One year
9524-EGPJC,0.49081504,90.1,Month-to-month
6993-OHLXR,0.62193835,68.95,Month-to-month
8818-XYFCQ,0.3814526,99.55,Month-to-month
6419-ZTTLE,0.080516525,20.75,One year
0929-HYQEW,0.3708689,50.15,Month-to-month
6614-YOLAC,0.013085205,58.65,Two year
7426-RHZGU,0.6270922,95.9,Month-to-month
4065-JJAVA,0.5257418,49.5,Month-to-month
4695-VADHF,0.20673116,57.45,Month-to-month
3863-IUBJR,0.11348267,53.65,One year
7649-SIJJF,0.014291563,80.1,Two year
9361-YNQWJ,0.0279673,24.4,One year
3748-FVMZZ,0.58703464,40.05,Month-to-month
9391-TTOYH,0.088652566,19.5,Month-to-month
1452-XRSJV,0.09402752,51.05,Month-to-month
3422-WJOYD,0.045939744,54.35,One year
8242-SOQUO,0.7078717,84.7,Month-to-month
7460-ITWWP,0.3846473,86.1,Month-to-month
7147-AYBAA,0.33466366,70.35,Month-to-month
7868-TMWMZ,0.11983827,110.0,Two year
4822-RVYBB,0.8046451,100.6,Month-to-month
6732-FZUGP,0.08066863,94.9,One year
8436-BJUMM,0.52036667,83.75,Month-to-month
4184-TJFAN,0.5365764,88.3,Month-to-month
8329-GWVPJ,0.265875,69.75,Month-to-month
1352-VHKAJ,0.1375609,71.6,Month-to-month
4145-UQXUQ,0.7212887,92.1,Month-to-month
2632-TACXW,0.009118414,23.65,Two year
8146-QQKZH,0.017851556,81.85,Two year
1767-CJKBA,0.0081513515,25.1,Two year
6445-TNRXS,0.06473184,114.7,Two year
4581-LNWUM,0.3180087,49.15,Month-to-month
4869-EPIUS,0.17708439,80.9,One year
9948-YPTDG,0.29273158,79.45,Month-to-month
1236-WFCDV,0.4621901,90.45,Month-to-month
1915-OAKWD,0.043116663,19.3,One year
7296-PIXQY,0.48431513,70.2,Month-to-month
4883-QICIH,0.2823102,69.75,Month-to-month
3354-OADJP,0.07743598,54.25,One year
3524-WQDSG,0.40227592,99.3,Month-to-month
0810-DHDBD,0.053412743,74.0,One year
4026-SKKHW,0.3496211,50.25,Month-to-month
2829-HYVZP,0.03673598,19.8,One year
8329-IBCTI,0.289712,19.65,Month-to-month
1271-SJBGZ,0.3099844,43.65,Month-to-month
3845-JHAMY,0.27946985,35.5,Month-to-month
7013-PSXHK,0.11927945,80.75,One year
5669-SRAIP,0.4911902,39.5,Month-to-month
5981-ITEMU,0.42881218,97.1,Month-to-month
3486-NPGST,0.027797103,19.55,One year
6941-PMGEP,0.69276476,80.0,Month-to-month
1624-WOIWJ,0.4852216,84.7,Month-to-month
2074-GKOWZ,0.6825808,89.55,Month-to-month
0376-YMCJC,0.49031448,90.6,Month-to-month
6100-FJZDG,0.029274829,20.05,One year
4829-ZLJTK,0.058708668,112.4,Two year
1730-VFMWO,0.12309796,50.2,Month-to-month
7143-BQIBA,0.15840784,62.25,Month-to-month
3800-LYTRK,0.059925273,55.7,One year
0634-SZPQA,0.28483325,90.05,Month-to-month
9646-NMHXE,0.011345715,19.65,Two year
7030-NJVDP,0.34640846,89.25,Month-to-month
5536-RTPWK,0.44520766,99.05,Month-to-month
8883-GRDWQ,0.07534245,54.0,One year
6166-ILMNY,0.5098497,69.75,Month-to-month
3097-NNSPB,0.48531502,49.05,Month-to-month
7771-ZONAT,0.025899058,56.75,Two year
0655-RBDUG,0.7653978,98.05,Month-to-month
2111-DWYHN,0.34251618,21.1,Month-to-month
4194-WHFCB,0.2923172,96.65,Month-to-month
4121-AGSIN,0.03726846,24.5,One year
4361-BKAXE,0.32377967,114.5,Month-to-month
9845-PEEKO,0.058309514,79.2,Two year
0455-XFASS,0.66955644,69.55,Month-to-month
0301-KOBTQ,0.017119199,20.05,Two year
1751-NCDLI,0.5493701,98.85,Month-to-month
4367-NUYAO,0.04013409,25.75,Two year
9878-TNQGW,0.7608672,80.95,Month-to-month
9170-ARBTB,0.028781973,19.6,One year
4441-NIHPT,0.5913684,74.3,Month-to-month
8999-BOHSE,0.57362604,89.7,Month-to-month
7241-AJHFS,0.20648028,87.65,Month-to-month
7029-RPUAV,0.5664604,100.45,Month-to-month
4546-FOKWR,0.5281803,74.75,Month-to-month
9036-CSKBW,0.2143299,107.45,One year
5832-TRLPB,0.1089149,75.35,One year
8590-YFFQO,0.010656109,64.95,Two year
8659-IOOPU,0.058641005,100.45,Two year
1338-CECEE,0.062079888,68.5,One year
7439-DKZTW,0.8589589,80.55,Month-to-month
4646-QZXTF,0.2217723,81.25,Month-to-month
4607-CHPCA,0.3239451,90.4,One year
9742-XOKTS,0.075023025,89.55,One year
6921-OZMFH,0.34686452,55.7,Month-to-month
9578-FOMUK,0.15053691,24.8,Month-to-month
4712-UYOOI,0.07391303,20.0,Month-to-month
8824-RWFXJ,0.36848226,56.15,Month-to-month
7722-CVFXN,0.30021253,105.2,One year
8717-VCTXJ,0.03307344,19.55,One year
7363-QTBIW,0.62726533,79.75,Month-to-month
4159-NAAIX,0.06817069,97.45,Two year
0971-QIFJK,0.01088045,24.25,Two year
9397-TZSHA,0.010445825,24.6,Two year
3391-JSQEW,0.16094327,50.15,Month-to-month
0343-QLUZP,0.025733462,39.6,Two year
9763-PDTKK,0.4164124,94.4,Month-to-month
2176-LVPNX,0.02914473,89.85,Two year
7627-JKIAZ,0.35725412,78.95,Month-to-month
3312-UUMZW,0.47366697,98.85,Month-to-month
1271-UODNO,0.027071776,53.85,Two year
8461-EFQYM,0.06706594,24.25,One year
6900-RBKER,0.04389922,89.45,Two year
6891-JPYFF,0.36035433,105.25,Month-to-month
1459-QNFQT,0.015693402,59.5,Two year
1047-NNCBF,0.28226155,70.55,Month-to-month
3696-XRIEN,0.10454451,82.5,One year
4081-DYXAV,0.2545844,44.85,One year
0074-HDKDG,0.0489231,61.6,One year
8791-GFXLZ,0.22689624,49.05,Month-to-month
8111-SLLHI,0.52549684,105.65,Month-to-month
